entity,type
"Nurmahal, Jalandhar",GPE
BSc-II,ORG
Deobali Chauhan,PERSON
the public works department,ORG
Thanesar Sadar,GPE
Prince,PERSON
Tulcha Ram Sanwar,PERSON
Jaisalmer,GPE
Jatinder Lada,PERSON
Satyavan Navale,PERSON
Savli,GPE
Prasar Bharati,PERSON
Ankleshwar,GPE
Buta Singh Burjgill,PERSON
RRL,ORG
Manickam Tagore,POL
Badni Kalan,GPE
Balraj,PERSON
Pritpal Singh,DIR
DJB,ORG
JNPT,ORG
Narasimha Reddy,PERSON
Bikramjit Singh Cheema,PERSON
Yashvendra Singh,PERSON
Gargi Boora,PERSON
Kuldeep Singh Dhaliwal,PERSON
Rohini Devi,PERSON
Mauranipur,GPE
Kisan Sewa Dal,ORG
Shiggavi,GPE
Bhaskar Patel,PERSON
Baroni village,GPE
Delhivery,ORG
Bhuj taluka,GPE
Outfit,ORG
DVAC,ORG
MP,GPE
Shahanshahpur,GPE
Avaniyapuram,GPE
‘Pashu Mitra’,ORG
Vanavanmadevi,GPE
Majha Kisan Committee,ORG
Manjappa,PERSON
Bairiya,GPE
Environment Pollution (Prevention and Control) Authority,ORG
Warring,PERSON
Kalyana,GPE
Central Pollution Control Board,ORG
Upkar Singh Ahuja,PERSON
Lakkampatti,GPE
Thakur Rakesh Singh,PERSON
Desai,PERSON
IGGMCH,ORG
Gaurav Gogoi,POL
Manmohan Waris,PERSON
the department of biotechnology,ORG
Champawat--,GPE
Govindpura Ropda,GPE
Beed,GPE
Panigate,GPE
Cyberabad,GPE
T T V Dhinakaran,PERSON
Gurwinder Kaur,PERSON
Agriculture Market Committees,ORG
Rajasthan High Court,ORG
Peddireddy Ramachandra Reddy,PERSON
Resham Singh Yatri,PERSON
Dewas,GPE
Sapehra village,GPE
National Horticultural Mission,ORG
Patto,GPE
Rameshwar Puri,PERSON
the central pollution control board,ORG
Jagjit Singh,DIR
the Economic Survey,ORG
Rohad village,GPE
Kisan Cell,ORG
Ghazipur,GPE
the Agriculture University,ORG
Trinamool Youth Congress,ORG
Vijaypal,POL
Dhanegaon,GPE
Meen,PERSON
Cauvery,GPE
Sarwan Dass,PERSON
Bhagwan Singh Kushwaha,PERSON
Belarkha,GPE
K D Yadav,PERSON
Ghanwat,PERSON
Priyanka Gandhi,DIR
Bruhat Bengaluru Mahanagara Palike,ORG
Sadhu Ram,PERSON
Swami Prasad Maurya,POL
Budh Singh,PERSON
Ashish Verma,DIR
Kishan Reddy,PERSON
Titawi,GPE
Mengaram village,GPE
Brijlal Ahirwar,PERSON
Savadi,GPE
Poultry Farmers and Breeders’ Welfare Association,ORG
Rajesh Patnekar,PERSON
WDDRL,ORG
Mafatiyapara,GPE
Nitin Patel,PERSON
AKS,ORG
All India Kisan Sangharsh Coordination Committee,ORG
Deepak Pauskar,PERSON
Sagar Ekoskar,PERSON
Rohtak,GPE
the Terai Kisan Sabha,ORG
Sajid Ali,POL
Mageswari Ravikumar,PERSON
Olaippadi village,GPE
Masaurhi,GPE
Mutiyon,GPE
Sanjeev M Patil,PERSON
Thambusamy,PERSON
SKM,ORG
Tej,PERSON
Vijay Kumar Choudhary,POL
Prabhakar Fasale,PERSON
Banerjee,PERSON
Sajjan Singh Verma,POL
Tushar Mehta,PERSON
California,GPE
Rakesh Sinha,DIR
Rajoli,GPE
Shekhawat,GPE
Rajya Kisan Sangharsh Samanvaya Samiti,ORG
Jayanti,PERSON
Nav Nirman Kisan Sanghatan,ORG
the State Reserve Police Force,ORG
Niwada,GPE
Khatkar,GPE
J Muthulakshmi,DIR
K K Ragesh,PERSON
Reddy,PERSON
Deepaja SM,PERSON
Sidhu,PERSON
Mathew,PERSON
Mamta,DIR
Mangalapuram,GPE
CCRI,ORG
Panbhosi,GPE
SAS Nagar,GPE
Diya Kumari,PERSON
Hilda,PERSON
Shivkmar Sharma,PERSON
Munni Devi,POL
Ravindra Ram,PERSON
Athawale,PERSON
Ravindra Rai,PERSON
Sundarpur Barja,GPE
S Vimalnathan,PERSON
ALWAR,GPE
Ujjivan Finance,ORG
The Vyapari Mahasangh,ORG
NHRCL,ORG
SRPF,ORG
Malakhera,GPE
Sumeet Goel,PERSON
Harishpal,PERSON
Gobichettipalayam taluk,GPE
World Trade Organisation,ORG
North 24,GPE
Mandala,GPE
Panchapur,GPE
Sonia ji,PERSON
Indore,GPE
Ponnapur East,GPE
Khodubhai,PERSON
Sheelwant Nandedkar,PERSON
Saran,PERSON
Ponnampet,GPE
Madhubani,GPE
CAA,ORG
Buddha Bharwad,PERSON
Shiv Kumar Trivedi,PERSON
Ainthpur,GPE
Milma,ORG
Punjabi Academy,ORG
GHAZIABAD,GPE
the sugarcane administration’s,ORG
the Goa state horticulture corporation limited,ORG
Tarn Taran,GPE
Bashistha Narain Singh,POL
Dharani,GPE
Shubham Bhagwan Chavan,PERSON
B S Tarla,PERSON
ICAL,ORG
Unchahar,GPE
Akilesh,POL
PTI,ORG
Karveer,GPE
Bhartiya Kishan Mazdoor Sangh,ORG
UP State Agro Industrial Corporation,ORG
Uddandarayunipalem village,GPE
Jambhe,GPE
Bharti Kisan Union,ORG
Surajpal Singh,PERSON
Nazar Singh Manshahia,PERSON
Wadali,PERSON
Ramuk,PERSON
S Gopal,PERSON
Yanampally,GPE
Takli village,GPE
Jarnail,PERSON
Farmers’ Produce Trade and Commerce (Promotion and Facilitation and Rajasthan Amendment,ORG
Harbans,PERSON
JNU,ORG
Medha Patkar,POL
Gyaneshwar Bharsakre,PERSON
Sayla Taluka,GPE
Pathak,PERSON
Nama Nageswara Rao,POL
Tamilagam,GPE
MIDC,ORG
Gehlot,PERSON
Chavda,PERSON
Tomar,PERSON
Vinchur,GPE
Sukhjinder Singh Randhawa,DIR
Kadoon,GPE
Ashleen,PERSON
Uttar Pradesh’s,GPE
Bardez,GPE
Sanjeev Karpe,PERSON
Alandurai,GPE
Vasundhara Raje,POL
Krishi Udaan,ORG
CHATRA,GPE
Mombajipet village,GPE
Ekta-Ugrahan,ORG
Gurjit Singh Aujla,PERSON
Karunkanni village,GPE
Lakhna,GPE
Udhampur,GPE
Jamhuri Kisan Sabha's,ORG
Anand Mohan,PERSON
Sikar,GPE
Swaraj India,ORG
Twitter,ORG
Ravi Kadam,PERSON
Girish Chandra,POL
PUDA,ORG
Jayaprakahs Narayan,PERSON
AAU,ORG
Gurjit Singh,POL
Abhishek Yadav,PERSON
James Henrej,PERSON
US Nagar,GPE
", HemaMalini,",PERSON
Mangardah,GPE
Farm Services and The,ORG
Tribhuvan Kaushik,PERSON
P Thirupathi,PERSON
Patidar,PERSON
Srisailam,GPE
Suresh Cheeta,PERSON
S Ram Singh Bedi,PERSON
Raj Bahadur,POL
Chidambaram,GPE
Anil Amliyar,PERSON
YSR Jalakala,ORG
Pirgachha,GPE
Bhura,PERSON
MoEFCC,ORG
"Council on Energy, Environment and Water",ORG
Gurnam Singh Charuni,PERSON
Faiz Ahmad Faiz’s,PERSON
Jakhar,PERSON
Tiruchendur,GPE
East Delhi Municipal Corporation,GPE
Jitu,PERSON
State,ORG
Kalvakuntla Kavitha,POL
Defence,ORG
Vaghela,PERSON
Ashok Chavan,DIR
Ramganj Mandi,GPE
Gordhan Zadafiya,PERSON
Orathanadu,GPE
K Rajamani,PERSON
Pandit Nehru,PERSON
Kissan,ORG
Belarkha village,GPE
Nambukuzhi,GPE
BHEL,ORG
‘Tuber Foods Private Limited’,ORG
Abhishek Chaudhary,DIR
KAU,GPE
Dantaramgarh,GPE
AIADMK,ORG
Lakkha Singh,POL
Ormanjhi,GPE
Mata Rani Chowk,GPE
Sankarapalayam,GPE
Pikshandarkoil,GPE
Abhijit Raut,PERSON
", Gursahab Singh",PERSON
Kumari Selja,PERSON
AKPFA,ORG
Tandur,GPE
Purandar taluka,GPE
S-NPP,ORG
Albert Ekka Ch,ORG
Rajneesh Choudhary,PERSON
the Bharatiya Kisan Unionâs Tikait,ORG
Mylardevpally,GPE
Aklia,GPE
Vadgam,GPE
S K Ganesan,PERSON
Guirim,GPE
Raisar,GPE
Congress North Goa,ORG
Sharad Joshi,PERSON
Malaysia,GPE
Janadhipathya Kerala Congress,ORG
the Congress party,ORG
POCSO,ORG
Seramau North,GPE
Vartia,PERSON
Quaker Hill,GPE
Dharukhera,GPE
Sarhad Dairy,ORG
Prabhu N Singh,POL
Nalla Nageshwara Reddy,PERSON
Rajesh Sheladiya,PERSON
Kodiakkarai,GPE
Vivek Aggarwal,DIR
the Sanyukta Kisan Morcha,ORG
Ma,GPE
Paras Sheokand,PERSON
SPDO More,ORG
Netravali,GPE
Oraon,PERSON
Manoj Shukla,DIR
Barkhera,GPE
Shyam Gaonkar,PERSON
Kisan Ekta Sangh,ORG
Surajpole,GPE
Kunjan,PERSON
Umred Sudhir,GPE
Ajay Tomar,PERSON
Resham Singh Ya,PERSON
the Tamil Nadu Agriculture University,ORG
Malegaon,GPE
Kirtiraj Naik Gaonkar,PERSON
Namdhari,ORG
Dileep Baid,DIR
Vishnukant Chatapalli,PERSON
Kendriya Sarna Samiti,ORG
Rajesh Dangi,PERSON
Sanjay R Bhoosreddy,PERSON
Sandeep Singh,DIR
Rupani,PERSON
Pineapple Traders Association,ORG
Churu,GPE
VC,ORG
Tejinder Singh Virk,PERSON
Acharya Narendra Dev Agriculture University,ORG
Pipli,PERSON
Julana,GPE
Maharashtrawadi Gomantak Party,ORG
Elgar Parishad,ORG
Sadodar village,GPE
PGI,ORG
Vettiver Collective,ORG
Nanakmatta Kamlesh Bhatt,PERSON
Abid Pradhan’s,PERSON
Pachauri,PERSON
Godrej Tyson Foods Ltd,COMP
Maninder,PERSON
Karamjit Singh,POL
Kranthi Kiran,DIR
Vallam,GPE
Anandpur Sahib,GPE
Pedakurapadu,GPE
Dhandhu,GPE
Gurpreet Singh Noorpur,PERSON
Fatehpur Sikri,GPE
Bhartiya Kisan union,ORG
Belagavi,GPE
G Lakshmi Bai,PERSON
Harshleen Oberoi,PERSON
Phagwara,GPE
Bhilwara,GPE
Irani,GPE
Sharjeel Imam,PERSON
the Koregaon Park,ORG
Vijay Shivtare,PERSON
Amkhera Sanjaypur,GPE
Nilesh Yelnare,PERSON
Ekoskar,PERSON
NEW DELHI:,GPE
San Francisco,GPE
VP Elangovan,PERSON
G S Brar,PERSON
Agasaim,GPE
Rakesh Tikait,POL
Krishna,GPE
GURGAON/NOIDA,GPE
Zaheerabad,GPE
Pattukottai,GPE
Patiala BKU,ORG
S A Bobde,PERSON
Hanagal,GPE
Narenda Modi,POL
Aurangbad,GPE
Vishram Singh,PERSON
Kaluram Thorat,PERSON
Imman,ORG
Madhotanda,GPE
Batsana,GPE
Bhupinder Singh Hooda,POL
Haibowal,GPE
Moideen,PERSON
Uday Kumar,PERSON
Amarjeet Singh,DIR
Ganpat Sangle,PERSON
JK Maheswari,PERSON
Arda,GPE
Anant Velip,PERSON
Agricultural Produce Marketing Committees,ORG
Shamspur,GPE
BKU Ugrahan’s,PERSON
Munna,POL
Tamil Nadu-,GPE
HUBBALLI,GPE
SFPC,ORG
Ashutosh Agnihotri,PERSON
Police,ORG
Jogi Ram Sihag,PERSON
Jyani Jyani,PERSON
Fagu Chauhan,PERSON
Velliripatti,GPE
PMO,ORG
Yerwada,GPE
Mazdoor Kisan Shakti Sangathan,ORG
Dholka,GPE
Kalyana Karnataka,GPE
Deo Narayan,PERSON
Olpad taluka,GPE
Vellimalaipatti,GPE
Bhuthalur,GPE
Shivram Tulshiram Khutade,PERSON
Basan,GPE
Ranjeet Chavda,PERSON
Arvinder Kaur Ghuman,PERSON
Dhanaula,GPE
Arun,PERSON
Rupala,PERSON
Abhay Chautala,PERSON
Radhakrishna,DIR
Mainalli,GPE
Sanand,GPE
Arvind Kejriwal,POL
Priyatosh Paigude,PERSON
Baikampady,GPE
Sheokand,PERSON
Anil Shetgaonkar,PERSON
Shiv Narayan,POL
Civil Contractors ’ Association,ORG
West Bromwich,GPE
Manisha Tule,PERSON
Matane,GPE
Himanshu Tiwari,PERSON
Sanjay Raghuwanshi,PERSON
Pal,PERSON
Divine Nursing Home,ORG
Kadukkampalayam,GPE
Rajpara,PERSON
Ramadhar Singh,POL
S Perumal,PERSON
Kheda,GPE
Rabindranath Bhattacharya,DIR
Jagraon,GPE
Lanka,GPE
Vilangadu,GPE
B Pugalendhi,PERSON
Mullana,GPE
ITI,GPE
GSDP,ORG
Kodinar,GPE
Semada village,GPE
Chahat Chauhan,PERSON
Ganapathi Agraharam,GPE
Hatharas,PERSON
Rohta,POL
Kavithpeth village,GPE
Halvinder,PERSON
Mormugao,GPE
Ferozpur,GPE
Bhestan,GPE
Yarlagadda Venkata Rao,PERSON
A K Sreelatha,PERSON
Narayanpet,GPE
Balineni,PERSON
Dhanabhai Thakor,PERSON
Badola,GPE
Dharamvira Gandhi,PERSON
Baljit,POL
S Kumarasamy,PERSON
Karthigai Pattam,GPE
Lakshmanan,PERSON
Amarinder Singh’s,POL
Silpa Ravichandra Reddy,PERSON
Madanlal Sahu,PERSON
Bhopa,GPE
Pilimandori village,GPE
UP-Uttarakhand Sikh Organisation,ORG
Uzhavar Sandhais,GPE
Rahul Mehra,DIR
Pillu Khera,GPE
Bajaj Hindusthan Group,ORG
T T Mathai,PERSON
Manchar,GPE
Rakesh Vaishnav,PERSON
Awadhesh Kumar Singh,DIR
Amir Subhani,PERSON
Harbhajan Singh,DIR
the International Journal Management,ORG
Mithun Reddy,PERSON
ST Somashekhar,PERSON
Kulbir Singh,DIR
EP Rajamohan,PERSON
Ginder Singh,PERSON
Udham Singh Nagar’s,GPE
CPI(ML,ORG
Komatigunta Laku,GPE
Sharadchandra,GPE
Shyam Sunder,POL
Mirjapur,GPE
Moideen Meeran,PERSON
Akhil Bhartiya Kisan Sabha,ORG
P Mahesh,PERSON
Sutrapada,GPE
the Shiromani Akali Dal,ORG
Chhotu Ram,PERSON
Ramgarh,GPE
Baba Seechewal,PERSON
Muhana,GPE
Nangal,GPE
Sarabha Nagar Market Shopkeepers’ Association,ORG
Jhagadia,GPE
the Group of Ministers,ORG
The Department of Agricultural Marketing and Agri Business,ORG
Parapatty,GPE
Hathras,GPE
Moha village,GPE
", A Satish Ganesh",PERSON
Sagar Feeds,ORG
SRGSBT,ORG
Ghugus,GPE
ROCL,ORG
Delhi Metro,ORG
Shirvade Phata,GPE
Vamshi Chand Reddy,PERSON
BKU Haryana’s,GPE
Sai Dhanshika,PERSON
Kamaljeet Soi,PERSON
GIPARD,ORG
Komatireddy Venkat Reddy,PERSON
Centre for Research in Rural and Industrial Development,ORG
Bisauli,GPE
M Devendar Singh,PERSON
Khodubhai Vala,PERSON
Saurashta,GPE
the Ministry of Earth Sciences,ORG
Rananjay Singh,PERSON
PMCH,ORG
S K Singhal,PERSON
Bandi Sanjay Kumar,PERSON
Furtado,PERSON
Syndicate Bank,ORG
Central Pollution Control Board’s,ORG
Deepak Arora,DIR
Kataria,PERSON
Mumbai International Airport Ltd,ORG
Ontario,GPE
Shripad Naik,PERSON
Alambagh,GPE
UT,ORG
Murmi,GPE
the Bangalore Wholesale Food Grains and Pulses Merchants,ORG
Key Gee Bright Live Stock India Pvt Ltd,ORG
the general house,ORG
Darshan,PERSON
Jitendra Durgesh,PERSON
Kisan Mazdoor Sangharash Committee,ORG
Kandela,GPE
Kuma,PERSON
Sivaramakrishnan,DIR
Naika,PERSON
Thirukkattuppalli,GPE
Aditya Sahu,PERSON
RLD,ORG
Kisan Mazdoor Sangharsh Committee,ORG
IPS,ORG
Ramdas Tadas,PERSON
M Gopal,PERSON
Virur,GPE
S Mohan,PERSON
Ravindra B,PERSON
Ugrahan,PERSON
Shiv Kumar Kalkaji,PERSON
Anumita Roy Chowdhury,PERSON
Gaurav Jaiswal,PERSON
H Arun Kumar,PERSON
Diwakar,POL
Gawara,GPE
Uttarkahand,GPE
Ambedkar,PERSON
Madhya Pradesh ’s,GPE
Mangalagiri,GPE
Errabelli Dayakar Rao,PERSON
Gajwel,GPE
Taltareshettalli,GPE
Bharatiya Kisan Union Ekta Sidhupur,ORG
Rahul Puglia,PERSON
Ruchika,PERSON
Kanwarjit Singh Barkandi,PERSON
Cherag Balsara,PERSON
Sandip,PERSON
Nidhesh,PERSON
Kodhare da Dalia,GPE
Balana,GPE
Narkhed,GPE
Jawaharlal Nehru University,ORG
Bhushan,PERSON
Pabbiyan,GPE
Madhavpur Ghed,GPE
Melbourne,GPE
Arif Mohammed Khan,POL
Rakba,GPE
Provincial Armed Constabulary,ORG
Indian Agriculture Research Institute,ORG
Davangere,GPE
the Farmers’ Produce Trade and Commerce (Promotion and Facilitation) Act,ORG
Chamoli,GPE
Prasad,PERSON
Mathukur,GPE
Pune Municipal Corporation,ORG
Jagriti Vihar,GPE
agricultura,ORG
Pohior,GPE
ASHA,ORG
Sheakhala,GPE
D Banumathi,PERSON
Sudhanshu Pandey,DIR
Viswanathapuram,GPE
P Jayamma,PERSON
Harjinder Kaur,PERSON
Gaya,GPE
Tillu Kumar,PERSON
Amrendra Pratap Singh,DIR
Brazil,GPE
Satya Prakash,POL
Sunil Tingre,PERSON
Meena,POL
N K Bishnoi,PERSON
Mohania village,GPE
Gulleppa,PERSON
Nandigram,GPE
Bhandara,GPE
Naresh Makwana,PERSON
Tej Bahadur Singh,POL
Deen Dayal Upadhyaya,PERSON
Haribhau Bagde,PERSON
Shahpur,GPE
Buta Singh,POL
Manjunath,POL
Dushyant Chautala,POL
Adaikalam,PERSON
central water commission,ORG
Gaurav Deep,PERSON
Muzaffarnagar,GPE
Naveen,PERSON
SDM,ORG
Umrao Singh,PERSON
Thiruthuraipoondi,GPE
Satyabhama,PERSON
Sinha,PERSON
Gunjavati,GPE
Natthu Lal Jatav’s,PERSON
Sakchi Gurdwara,GPE
tnn,ORG
Gupteshwar Gajanan Maharaj Temple Santhan,ORG
Tata Power,ORG
Nishan Singh,DIR
Daljit Singh Cheema,POL
Kautik Weldode,PERSON
Sanyukt Kisan Morcha,ORG
Sindag,GPE
Sushma Date,PERSON
K Hakkim,ORG
Turkey,GPE
Hans,PERSON
MSKPY,ORG
Sujit Yadav Lakkad,PERSON
Puducherry,GPE
Birajdar,PERSON
Pachamalai,GPE
Mission BC,GPE
PMGSY,ORG
Somwarpet,GPE
Yadagiri,GPE
Sonepat,GPE
LPF,ORG
Partap,PERSON
Pazhankalliedu,GPE
Thipe,PERSON
R N Singh,PERSON
Mohinder,PERSON
Yadlapati Raghunatha Babu,PERSON
Kisan Manch,ORG
DLSA,ORG
the 'Samyukta Kisan Morcha',ORG
Gangapur,GPE
Bicholim mamlatdar’s,PERSON
FAO,ORG
Kangra,GPE
Brijpal Chhappar,PERSON
Rameshwar J,POL
The Karnataka Commission for Protection of Child Rights,ORG
Bhera,PERSON
Nageshwar Rao,PERSON
Prabhu Thakor,PERSON
Saat Nischai,PERSON
Udhayanidhi Stalin,PERSON
Manoj Yadava,POL
SLBC,ORG
Rampravesh Verma,PERSON
Rasoolpur Phawahi,GPE
Patna,GPE
Purattasi,GPE
Kamlesh Jimadia,PERSON
Thanitchayam,GPE
Ba,GPE
Amloh,GPE
Arif,PERSON
Kalyan Sukh,GPE
Isha Outreach,ORG
Chakar village,GPE
SVNIT,ORG
Manki,GPE
Patil Constructions’,ORG
Jaigaon,GPE
Goa Bagaidar,PERSON
Metal Scrap Trade Corporation,ORG
Ujhana,GPE
Dwayne Johnson,PERSON
Terai Kisan Sangathan’s,ORG
The Rajasthan Public Service Commission,ORG
Pradesh Kisan Sangarsh Samiti,ORG
Theethipatti,GPE
FCI,ORG
Kajri Gurdwara,GPE
Munjwadi,GPE
Antony Raju,PERSON
Mahabaleshwar,GPE
Mohidinpur village,GPE
PJP,ORG
Kandela khap,ORG
RK Tiwari,PERSON
Sudhakar Joshi,PERSON
Medak,PERSON
SAF India,ORG
Modi de,GPE
Purkazi,GPE
Balu Dhanorkar,PERSON
Alpesh Nayak,PERSON
West Midnapore’s,GPE
Makkal Kalai,GPE
Muthu,PERSON
Vijay Bahadur,PERSON
Hanamkonda,GPE
Bhagsar,GPE
Jabal village,GPE
Shahzadpur,GPE
Kanpur dehat,GPE
Ganganagar,GPE
Sauradih village,GPE
MNC,ORG
the KSRDPU University,ORG
Roza,GPE
Puduboolamedu,GPE
VECV,ORG
Sankranti,GPE
Assembly,ORG
Telangana Rashtra Samithi,ORG
Deepak Khatal,PERSON
Amit Kumar,DIR
Machilipatnam,GPE
Thi,PERSON
Shivamma,GPE
Dharampal Singh,DIR
ADM (City,ORG
KES,ORG
the Maharashtra Congress,ORG
Chetan Sharma,POL
Haji,PERSON
P U Das,PERSON
TKS,ORG
Pokhran,GPE
Lallu,PERSON
S Raju David,PERSON
the M S Swaminathan Commission,ORG
CHAND IGARH:,GPE
Deepak Joshi,POL
Ananthaiah,PERSON
Edakkara,GPE
Burari,GPE
Kannada,GPE
Viramgam,GPE
Bardish Chagger,PERSON
Durgesh Pathak,PERSON
AGRA,GPE
Chilla,GPE
Shaun Ghuge,PERSON
Jasdan,GPE
The urban development department,ORG
the Tamil Nadu Agricultural University ’s,ORG
Groundwater Survey and Development Agency,ORG
Udai Veer Singh,PERSON
Vizianagaram,GPE
P P Mathai,PERSON
J Rajesh,PERSON
Ramanathapuram,GPE
Shankarpura village,GPE
Nitesh Kumar,PERSON
Jasvir Singh Virk,PERSON
Chandrakant ‘Babu’ Kavlekar,PERSON
Samanpura,GPE
Bhimji Borsar,GPE
Mirzamurad,GPE
Paatil,PERSON
YAD,ORG
the UK Parliament,ORG
BUTARI,PERSON
Marxists Coordination Committee,ORG
Jandali,GPE
Somasundaram,PERSON
Shambhu-Sardulgarh,GPE
Jatin Rathod,PERSON
Incholi,GPE
Mukesh Goswami,PERSON
State Advisory Price,ORG
Ch Krishna Reddy,PERSON
Shabbir,POL
Rashid Hussein,PERSON
Prashant Bhushan,DIR
Govind,POL
Aerospace SEZ,ORG
Rajeev,PERSON
Jaipur,GPE
Yadvinder Singh,PERSON
Thacker,PERSON
Banda-Chitrakoot,GPE
Khalsa Aid India,ORG
Northampton,GPE
Rajesh Kumar Pathak,DIR
Central University of Punjab,ORG
Sachin Pilot,POL
DVVNL,ORG
Bhadradri Kothagudem,GPE
central electricity authority,ORG
Hardeep Singh,DIR
the Marxist Coordination Committee,ORG
Ramlila,GPE
Ekta,ORG
Balota,GPE
Pimpri Chinchwad,GPE
Barshitakli,GPE
PALAKKAD,GPE
Mangalore University,ORG
Sandesh Takkala,PERSON
Maravapalayam,GPE
Sanjay Singh,DIR
PANCHKULA,GPE
Dundhyakhedi,GPE
Vandanmedu,GPE
Sangle,PERSON
Balbeer Kaur,PERSON
Gaude,PERSON
Jagdish Kichi,PERSON
Kankasi village,GPE
Mota Mava,GPE
Crrid,ORG
Parneet Kaur,DIR
ministry of road transport and highways,ORG
MOGA,GPE
Rihan,PERSON
Maharajganj,GPE
Bhag Singh,DIR
Jhammat village,GPE
Tiruvannamalai,GPE
Angrej,PERSON
Rajinder Singh Deep Singh Wala,PERSON
Bhanupratap Singh,PERSON
Rakesh Kumar,PERSON
NITI Aayog,ORG
Rambali Yadav,PERSON
Harish Salve,PERSON
Powayan,GPE
BKU Ekta Ugrahan,PERSON
Punjab Police,ORG
the agriculture price commission,ORG
Settikulam,GPE
dharna,GPE
Kanwal Tanuj,PERSON
Kisan Rail,ORG
Sikarwar,PERSON
CII Punjab,ORG
Nee Ajanthey,PERSON
Dhanabad,GPE
Punjab Dairy Development Board,ORG
Sunil Chavan,PERSON
the Sugarcane Growers’ Association,ORG
Sabita Reddy,PERSON
Ram Gulab,PERSON
Lachman Sewewala,PERSON
Thakur,PERSON
Parsheoni,PERSON
Dhiraj Jagtap,PERSON
Tamil Nadu Farmers’ Association,GPE
M&M,ORG
NTA,ORG
the Solvent Extractors’ Association of India,ORG
the Mukhyamantri Saur Krushi Pump Yojana,ORG
Bharat Saran,PERSON
Kolarkar,ORG
Melavattam,GPE
Y Subbarao,PERSON
Dhananjay,DIR
Champadali,GPE
the Maharashtra State Electricity Distribution Company Limited,ORG
Kammapalli village,GPE
Farm Advisory Service Scheme,ORG
Irur,GPE
Krishna Prasad,DIR
P Shanmugam,DIR
Shariff Furtado,PERSON
DC,GPE
Fatahabad,GPE
G Neelamegam,PERSON
the Tamil Nadu Farmers Association,ORG
Maharashtra Gramin Bank,ORG
Uss Utpadhak Sangarsh Samiti,ORG
Singh,PERSON
Pandori village,GPE
Shrish Chandra,DIR
Ajaypal Natt,PERSON
Sunpahar,GPE
Ambani,PERSON
Takarma village,GPE
Ours,GPE
Deobali,PERSON
Savitri Chahar,PERSON
J Harsha,PERSON
Yadwinder Singh Libra,PERSON
Kuldeep Panwar,PERSON
M L Khattar,PERSON
Harrawala,GPE
Meenkadai Siva,PERSON
Raitha Sangha,PERSON
Sudhilkumar Shinde,POL
Congre,ORG
Durairaj,PERSON
Ajay Malik,PERSON
Lakhvinder Singh,POL
Ajaypal,POL
Rashtriya Lok Dal ’s,ORG
NTPC,ORG
Achhe dina,PERSON
Masani Barrage,GPE
Narayasamy,POL
Jogaram Sen,PERSON
Terai Kisan Sabha,ORG
Special Cell,ORG
ISBTs,ORG
Kanwar Grewal,PERSON
Budget,ORG
K Chandra Prakash,POL
Shunty,PERSON
NANDYAL,GPE
Andhra University,ORG
Acharya Devvrat,PERSON
Jafar Aalam,DIR
Shimsha,GPE
Bukhari village,GPE
Pahadesharif,GPE
Sathiamoorthy,PERSON
Anup Bisht,PERSON
Hema Sree,PERSON
Jaiswal,PERSON
Ghatanji,GPE
Behera Mounika,PERSON
Sanjay Aggarwal,DIR
Kisan Samman Nidhi,PERSON
Baldeo,GPE
Mansharam,POL
Ravinder Kaur,DIR
Yogender Yadav,POL
Baliyan,PERSON
Patel Chemicals,ORG
Keesara,GPE
the Tamil Nadu Pollution Control Board,ORG
Girish Kulkarni,PERSON
Madanuru,GPE
Himanshu Khurana,PERSON
Kurbanpur,GPE
Shyam Singh,POL
Haridwar,GPE
Sudhir Verma,DIR
Gopal Rai,PERSON
Loliem,GPE
Basanta,GPE
Gautam Yadav,PERSON
Ranjan Rajguru,PERSON
Kadiana,GPE
Manjeet,PERSON
"Information, Education and Communication",ORG
HSADL,ORG
Western Railway,ORG
Agro Farms India Private Limited,ORG
Jamhuri Kisan Sabha Punjab,ORG
Arkalgud,GPE
Parkash Singh Badal,POL
Virpur,GPE
Gurdas Maan,PERSON
K Saravanan,PERSON
Ashaganj,GPE
DCH,ORG
Sadashiv Peth,GPE
Rameshbabu,PERSON
T Narasipura,GPE
Capt Amarinder Singh,PERSON
Tandoor,GPE
Kumar Chaudhary,PERSON
Jagir Singh,POL
Maninderjit Singh,POL
Ekta Dakaunda,ORG
BHAGALPUR,GPE
Vijayawada Central,GPE
Baldev Singh Aulakh,PERSON
Jauhar University,ORG
Bijnor/Pilibhit,GPE
S S Kulam,GPE
Sandeep Verma,DIR
Sulur,GPE
Punjab Remote Sensing Centre,ORG
Talwandi Sabo Yodha Singh,PERSON
Panipat-Jalandhar NH-1 Tollway Private Limited,ORG
Junnar tehsil,GPE
Palla Rajeshwar Reddy,POL
Akshay Narwal,PERSON
KIIFB,ORG
Kolkata,GPE
Chittappa,GPE
Belur,GPE
BSNL,ORG
National Cooperative Consumers’ Federation of India Limited,ORG
Dehgam,GPE
Atiq Ahmad’s,POL
"Council on Energy, Environment and Water (",ORG
Bannur hobli,GPE
", Darshan Pal",PERSON
THIRUVANATHAPURAM,GPE
S Sudhir Kumar,PERSON
the Zilla Parishad,ORG
Chittar,GPE
arhtiyas,ORG
CAG,ORG
the Confederation of Indian Industry,ORG
BJP Jind,ORG
Succha Singh,PERSON
the Punjab Arhtiya Association,ORG
Kamal Malhotra,DIR
the Indian Army,ORG
