entity,type
Ghatampur,GPE
Dalwai,ORG
Ravi Kanneganti,PERSON
Sunpahar,GPE
Directorate of Vocational Education and Training,ORG
Nelamangala,GPE
the National Highways Authority of,ORG
Telangana State Tourism Development Corporation,ORG
G Srinivasan,DIR
Azad Singh Palwa,PERSON
Chaitanya Nakade,PERSON
VM Singh,PERSON
Ludhiana Smart City Ltd,ORG
Murthal,GPE
Tasleem,PERSON
UP Sahkari Gram Vikas Bank,ORG
Manoj Yadava,POL
Naganna,PERSON
Basheerabad,GPE
Patancheru,GPE
Sabour,GPE
Ashish Kumar Dwivedi,PERSON
Kulwant Singh,POL
Manju,PERSON
Annaram Cheruvu,GPE
Arumuga Goundanur,GPE
Vidya Dutt Joshi,PERSON
Sudhir Raut,PERSON
Sandeep Verma,DIR
Sri Patibandla Sitaramaiah High School,ORG
Sathiamoorthy,PERSON
The College of Agricultural Engineering and Technology,ORG
Rajesh,PERSON
Velayudham,PERSON
NV Ramana,PERSON
Kachwai,GPE
Kothakota,GPE
Megha Engineering and Infrastructure Ltd,ORG
Haridas Shende,PERSON
Om Parkash Dhankar,POL
Govind Katara,PERSON
Beriya Daulat,GPE
Deepak Chauhan,PERSON
NGO ReBirth Foundation,ORG
RGCA,ORG
Terai Kisan Sabha,ORG
Union Jal Shakti,ORG
LPS,ORG
Kendriya Sarna Samiti,ORG
Karikalan village,GPE
Niranjan Arya,PERSON
Kishori Pednekar,PERSON
Chinnakarupoorampatti,GPE
Inqualabi Kendra Punjab,ORG
Vikas Patel,PERSON
Sukhbir Badal,GPE
Gudwale,GPE
VPFA,ORG
Gaurav Jaiswal,PERSON
Nala Maharaju,PERSON
the Jai Kisan Andolan,ORG
Dutta,PERSON
Karthikeya,DIR
Chandigarh,GPE
Bharaitya Kisan Union,ORG
IIPA,ORG
Santosh Dattarao Gawande,PERSON
Sunhare Lal,POL
FPOs,ORG
Karunkanni village,GPE
Thakur,PERSON
Uttan,PERSON
MIDC,ORG
Dulhera village,GPE
Kerala Forest Research Institute,ORG
Subodh Agarwal,DIR
Kamal Singh Yadav,PERSON
K Malarselvi,PERSON
Vineet Shukla,PERSON
Bagdana,GPE
Dhanua,GPE
Salve,PERSON
Mangesh Chavan,PERSON
Paliwal,PERSON
Sardar Jagtar Singh Bajwa,PERSON
Miraj taluka,GPE
Kamathwada,GPE
the Tamil Nadu Irrigated Agriculture Modernization Project,ORG
Galla village,GPE
OP Singh,PERSON
NASA,ORG
Uttar Pradesh's,GPE
P Chidambaram,POL
MGM,ORG
UPSRTC,ORG
Sadopur,GPE
Bal,PERSON
", Pramod Kumar",PERSON
JODHPUR,PERSON
Jyothi,PERSON
Siddhartha Goswami,PERSON
DHANBAD,GPE
Kanyakumari,GPE
Chennai IIT,ORG
Dharapuram,GPE
Gudivada,GPE
Tondiarpet,GPE
Isora village,GPE
Sagar Bhosale,PERSON
the UP Police,ORG
Meharda,GPE
UP State Horticultural Co-operative Marketing Federation,ORG
Andhiyur,GPE
Succha Singh,PERSON
Puliyur Nagarajan,PERSON
Chinnalapatti,GPE
Ajay Bhalla,PERSON
Sohit Ahlawat,PERSON
Triloki Tyagi,PERSON
Nizar,PERSON
Shankar Gopalakrishnan,DIR
Surjeet Sinha,PERSON
The Food Corporation of India,ORG
Jai Singh Jalbera,PERSON
Anant Chopade’s,PERSON
the Zonal Transplant Coordination Committee,ORG
Western Region Disease Diagnostic Laboratory,ORG
Sayan Rana,PERSON
Partap,PERSON
Hasmukh Gandhi,PERSON
Keshav Baliram Hedgewar,PERSON
Rahul Gandhi,POL
Yeragara village,GPE
Pinahat,GPE
Chandumajra,PERSON
Vittal,GPE
Vallabh Nagar,GPE
PUC/SSLC,ORG
Udhhav Aher,PERSON
Kozhijampara,GPE
the Agriculture P,ORG
Jaganmohan Reddy,PERSON
the ‘Scarcity Branch’,ORG
Minakshiben Nair,PERSON
Swami Vivekananda,PERSON
Vala,PERSON
Dilip Buildcon,PERSON
Porto Nova,GPE
Nikhil Rajankar,PERSON
Sharjil Imam,PERSON
NEW DELHI/BAREILLY,GPE
Shiv Kumar Kakkaji,PERSON
Eraharam Swaminathan,PERSON
SP,ORG
D Y Patil Medical College and Hospital,ORG
Kisan Mazdoor Sangharsh Committee,ORG
T V Sajeev,PERSON
Puri,GPE
Shishupal,POL
Hosahundi,GPE
Charulatha Somal,PERSON
Khandoli,GPE
Satish Chandra Mishra,POL
GRP,ORG
G Prasanna Kumar,PERSON
the Goa Bagayatdar,ORG
Yalachagerebore,GPE
Suresh Khanna,DIR
AIKSCCC,ORG
Mirror Now,ORG
Gobichettipalayam,GPE
Medak,GPE
NGO Foundation for Advancement of Agriculture and Rural Development,ORG
George Orwell 's,PERSON
M J Solanki,ORG
Yashvendra Singh,PERSON
Thanjavur District Co,GPE
Jairam Choudhary,DIR
Santosh Thipe,PERSON
Karaiyur,GPE
Annadata,GPE
Harsh Vardhan Shringla,PERSON
Nandendla Manohar,PERSON
e-Peek Pahani,ORG
Subhiksha Keralam,ORG
Ghesupur village,GPE
Avdhesg,PERSON
the Malankara Orthodox Syrian Church,ORG
Raju Shetti,POL
Valpoi,PERSON
Kinathukidavu,GPE
Rakba,GPE
Kelwade,GPE
VIZIANAGAAM,GPE
UUSS,ORG
GM,ORG
Kharachia,GPE
Krishi,PERSON
Devender Singh Babli,PERSON
Bhirkoor,GPE
Birja Ram,PERSON
Vijay Shankar Dubey,POL
Shiv Singh,POL
Pankaj Tripathi ’s,PERSON
Nepal Police,ORG
Mukhtar Ansari,POL
Sindi,GPE
Punjab BJP’s,ORG
the Union government’s,ORG
M Shankar,PERSON
D Banumathi,PERSON
MS Swaminathan,PERSON
Karur,GPE
Maharasthra,GPE
Naidu,ORG
Durang Khud,GPE
the Bharatiya Kisan Manch Devendra Tiwari,ORG
NGOs,ORG
Mahau village,GPE
Mahalam village,GPE
Reliance Industries Ltd,ORG
Chokhada village,GPE
Ujjal Bhuyan,PERSON
Khushnood,PERSON
Guthi Chaitanya Sindhu,PERSON
Dipak Nakrani,PERSON
Ghanavad,GPE
Ayub,PERSON
UPL,ORG
The Kolhapur Municipal Corporation,ORG
Dadaji Bhuse,PERSON
Mayar,GPE
VK Sharma,PERSON
Tiruvaur,GPE
Yogeshkannan,PERSON
Athanur,GPE
Gaunkar,PERSON
SC,ORG
Madhulika Mishra,PERSON
Pala Singh,PERSON
Shalini Agrawal,DIR
Aveda Resorts,ORG
Sharda,PERSON
Sukurhuttu village,GPE
Vijayawada Municipal Corporation,ORG
Cent,ORG
Uttam Nagar,GPE
the Maharashtra State Electricity Distribution Company Ltd,ORG
Raikar,PERSON
Rajiv Sabharwal,DIR
V Vennela,PERSON
horticulture department,ORG
Tughlakabad,GPE
Gargoti,GPE
the agriculture department ’s,ORG
Koheda,GPE
Dudhli,GPE
Krishna,PERSON
Raja Park,GPE
Rajesh Oraon,PERSON
‘ Farming Om Prakash Singh ’,ORG
Dhanji Rojasara,PERSON
arhityas,ORG
Taiyab,PERSON
Umesh Singh Kushwaha,PERSON
Manoharlal Pant,PERSON
Rajesh Pratap Singh,DIR
Belgharia,GPE
Bhuj,GPE
T T V Dhinakaran,PERSON
Dana Padhiar,PERSON
Nashik,PERSON
the Indian Institute of Wheat and Barley Research Centre,ORG
Iveli village,GPE
Arvind Pandey,DIR
Chakarbandha,GPE
Praveen,PERSON
Mohammed Ali Shabbir,PERSON
Badrinath,DIR
Iffco,ORG
Nadhiyunni,GPE
Gurpatwant Singh Pannun,PERSON
Gordhan Zadafiya,PERSON
Ranaut,PERSON
Papanasam,GPE
Ganesh Gaon,GPE
the Agriculture Technology Management Agency,ORG
Bodke,PERSON
Shamim Siddiqui,PERSON
Gurvinder Singh,DIR
BKU Rajewal,ORG
Rashid Husain,PERSON
Satnam Singh,POL
R S Parmar,PERSON
Prem Singh Rana,DIR
Jhabrera,GPE
Cherukuvada Sri Ranganadha Raju,PERSON
Basha,PERSON
Muthalamthode Mani,PERSON
Kanhe Phata,GPE
Alambagh,GPE
Dandiganahalli hobli,GPE
Mhow,GPE
Vallalapatti,GPE
Kanimozhi,POL
OP Mishra,PERSON
Arshdeep,PERSON
Narendra modi,POL
Yograj Singh Chauhan,PERSON
Bhagwanpur,GPE
Vajpayeeji,PERSON
Centre for Sustainable Agriculture,ORG
Tangedco,ORG
Nana Barman,GPE
SK Singhal,PERSON
Deoli,GPE
the Bharat Bandh,ORG
D Kempanna,PERSON
Bulandshahr,GPE
Sengamalakannan,PERSON
Abhrampar,GPE
CPI(M-L)’s,ORG
Horticulture department,ORG
Radaur,GPE
Alagondanahalli,GPE
Gopalakrishna Gaonkar,PERSON
Digvijay Chautala,PERSON
Kundapura,GPE
Shivhari Meena,PERSON
Jambhe,GPE
Ajitpur,GPE
Wingsure,ORG
All Goa Civil Contractors ’ Welfare Association,ORG
Bihar Rajya Beej Nigam Limited,ORG
the Kisan Congress,ORG
Char Dham,GPE
Niti Aayog ’s,ORG
Ranjit Singh Raju,PERSON
G Jagadish Reddy,PERSON
STF,ORG
Gurwinder,PERSON
Gadkari,PERSON
Shetkari Sanghatna,GPE
Thiyagarajan,DIR
Zilla Parishad,ORG
the Rashtriya Lok Dal,ORG
Tulshudas Chodankar,PERSON
Ashim Kumar Banerjee,PERSON
JMF,ORG
Khuiyan,GPE
M Rajesh,PERSON
the Goa Sugarcane Farmers' Association,ORG
Krantikari kisan union,ORG
Vellakoil,GPE
MGM Hospital,ORG
Chandapur,GPE
Tehroli,GPE
Mannuthy,GPE
Agar-Malwa,GPE
North Delhi Municipal Corporation,GPE
K T Par,PERSON
D Arvind,PERSON
Mission Bhagiratha,ORG
Arda,GPE
Jaggaiahpet,GPE
MCF,ORG
Madina village,GPE
Arun Wanker,PERSON
NBSO,ORG
Waddhamna,GPE
Peddireddy Mithun Reddy,PERSON
The Samyukt Kisan Morcha,ORG
Ravinder Pal Singh,DIR
Dhankawadi,GPE
M Selvam,PERSON
Medha Patkar,POL
Ajay Vir Jakhar,PERSON
Arjun Munda,POL
Chugh,PERSON
Akali Dal,PERSON
Maharashtara,GPE
Kim,PERSON
Deesa,GPE
Corporation,ORG
Nagapatla,GPE
Shoolagiri,GPE
GEC,ORG
Brar,PERSON
M Anil Kumar,POL
Ravi Suryavanshi,PERSON
Arkavatahy,GPE
OSD,ORG
Prime Minister Crop Insurance,ORG
Dharmi Jogi,PERSON
Mulavilai,GPE
Sao Mathias,GPE
Rajan,PERSON
Lekhi,ORG
K Venkataiah,PERSON
BKP,ORG
Nashik APMC,ORG
Barod,GPE
Saswad,GPE
XeN,ORG
Leicester,GPE
Jaisalmer,GPE
Chadivayalpathi,GPE
K Prakash,PERSON
Tavarekere,GPE
Kisan Rathod,PERSON
SVVU,ORG
Kaveri,PERSON
AM,ORG
Barabanki,GPE
Sahaswan,GPE
BHAGALPUR,GPE
Limba,PERSON
J R Ani,PERSON
PHC,ORG
Bruhat Bengaluru Mahanagara Palike,ORG
Howrah Maidan,GPE
Gadde Ramamohana Rao,PERSON
Ajay Gaude,PERSON
Vallabhipur,GPE
JP Naddda,PERSON
Datta Cooperative,ORG
Praful,PERSON
Velkatoor village,GPE
Ravikant Khobragade,PERSON
CAAQMS,ORG
Madisetty Samba Laxmi,PERSON
M Ashok Reddy,PERSON
Harnam Singh Dhuma,PERSON
JAP,ORG
Mansingh Munia,PERSON
Vijyendra Pandian,PERSON
Rajesh Jejurikar,PERSON
V J Chavda,PERSON
B Karpagam,PERSON
G S Ganapathi,PERSON
IFFA,ORG
P K Chhuneja,PERSON
Gulabrao Patil,PERSON
Bhupender Vedwala,PERSON
Usgao,GPE
Wasake,PERSON
CrPC,ORG
AU,ORG
Karti Chidambaram,PERSON
Asfaq Shaikh,PERSON
St Joseph’s Institute of Management,ORG
Dhandhlia,PERSON
Central Investigation Unit,ORG
Andbhoji,GPE
Bharatiya Tribal Party’s,ORG
Gore,PERSON
Tikait,ORG
Mahbubnagar,GPE
Satnam Singh Pan,PERSON
Dnyaneshwar Bhote,PERSON
Rihe,GPE
Navagam village,GPE
Gumla,GPE
Sahebnagar,GPE
Kesani,GPE
Sahyadri Farmer Producer Company Limited,ORG
Nirmal Kutiya Karnal,ORG
The Deccan Gymkhana Parisar Samiti,ORG
Raghunathan,DIR
Keelavalavu,GPE
Rakbir,PERSON
Amar Kale,PERSON
Vilas Shinde,PERSON
Ashutosh Agnihotri,PERSON
Rajkot Municipal Corporation,ORG
Madhira town,GPE
Gurpreet Singh Gill,DIR
Small Bank,ORG
Manjhi,PERSON
Jagraj Singh Hardaspura,PERSON
Pategaon,GPE
Kondhali,GPE
Amardeep,PERSON
QUEPEM,GPE
Luvk,PERSON
BATHINDA/JALANDHAR,GPE
Doshiram Ghatal,PERSON
MMRDA,ORG
the Punjab State Power Corporation Limited,ORG
Srinivas Yadav,PERSON
Aranthangi,GPE
Bollywood,GPE
Ajay Hooda,PERSON
Bachan Kaur,PERSON
Gurdwara Nanakmatta Sahib,GPE
Jitendra Singh,POL
Majra khap,PERSON
Dhanowali village,GPE
Pullambadi,GPE
Belagola,GPE
Kartik Shukul,PERSON
Abhishek Yadav,PERSON
Kandasamy,POL
the Supreme Court,ORG
the Steel City,GPE
Dutt,PERSON
Vasudevanallur,GPE
Sunil Kendrekar,PERSON
the Mukhyamantri Saur Krushi Pump Yojana,ORG
Yadwinder,PERSON
Swaroopa,PERSON
Commission for Agricultural Costs and Prices,ORG
Buena Park,GPE
Gurdwara Alamgir,GPE
Rajveer Lawaniya,PERSON
Paigah,GPE
Sirhind,GPE
Sindri,GPE
Jagtar Singh Bajwa,PERSON
Shetkari Kamgar Paksha,PERSON
Morshi,GPE
the Civil Aviation Ministry,ORG
Gurrevula village,GPE
Jalpally,GPE
the Centre for Innovation in Science and Social Action,ORG
Raja Lakhman Kanjariya,PERSON
Kalus,GPE
K Jeevanantham,PERSON
Dakshinpuri,GPE
Kongu,GPE
National Agricultural Cooperative Marketing Federation of India Ltd,ORG
Akavyala,GPE
K Kasinathan,PERSON
Ranapur,GPE
Rahul Rekhawar,PERSON
Sriganganagar,GPE
Simrawari,GPE
Surmukh Singh Virk,PERSON
Chhagan Bhujbal,POL
the National Crime Record Bureau’s,ORG
Shankarpally,GPE
Manjit Thakral,PERSON
JVM,ORG
Surat Mercantile Association,ORG
Polem,GPE
the Kalaignarin Anaithu Grama Orunginaintha Velaan Valarchi Thittam,ORG
Palladam,GPE
Pudukkottai,GPE
JK Maheswari,PERSON
Darshan Naik,PERSON
V S Sunilkumar,PERSON
Hungund,GPE
N K Sharma,PERSON
Moshi,GPE
the Punjab Agricultural University,ORG
Ariyalur,GPE
Harpanahalli,GPE
Indian Institute of Technology,ORG
Jiroli village,GPE
Thirumalesh,PERSON
Anirudh,PERSON
Chatushrungi,GPE
Smart City,ORG
Mewa Lal,PERSON
Priol Ponda,GPE
Avdhesh Kumar Singh,PERSON
Jamner,GPE
Devendra Fadnavis,POL
Shekhar Jha,PERSON
Arif Mohammed Khan,POL
the Coconut Development Board,ORG
NAREDCO,ORG
Adani,PERSON
Jalna,GPE
B Sriramulu,PERSON
Palayakottai,GPE
MKCL,ORG
Sumanth P,PERSON
MANGALURU,GPE
Shobha Karandlaje,POL
R Kumar,PERSON
J and P Sand and Aggregates International Pvt Ltd,ORG
Sinnar,GPE
Vikal Pachar,PERSON
Ranjeet Gujarati,PERSON
ADH,ORG
Indo Tech Ice and Cold Storage,ORG
Prasanna Pedgaonkar,PERSON
the Institute of Agricultural Sciences,ORG
the Rapid Action Force,ORG
Karpi,PERSON
Hardeep Singh Dimpy Dhillon,PERSON
Nalikkalpatty,GPE
Bharat Kaul,PERSON
Ammapet,GPE
Papanadu,GPE
Jacob Abraham,PERSON
Dhushyanth,PERSON
UPA,ORG
PB,ORG
Puliyoor,GPE
Paramji,PERSON
Upla Taknor,GPE
the Delhi Police,ORG
T Perumal,PERSON
Greater Chennai Police,GPE
Dadar,GPE
Guruvayurappan Nagar,GPE
Satapara,PERSON
Mandanna,PERSON
Ramesh Pokhriyal Nishank,POL
Gauspur,GPE
UPPCL,ORG
Union government,ORG
Pradesh Congress,ORG
the Samyuk Kisan Morcha,ORG
Chandrashekhar Bari,PERSON
Jim Costa,PERSON
Arangamanagar Nala Sangam,ORG
Rudrapur DM,GPE
Rander,GPE
Mandi Ladhuka,GPE
Kariyampalayam,GPE
D B Gupta,PERSON
the Bharatiya Kisan Sangh,ORG
Malhari Batule,PERSON
Gurjant Singh,POL
B L Santhosh,PERSON
Dnyaneshwar Ardad,PERSON
P Viswanathan,PERSON
N V Kannan,PERSON
Vyas Mishra,PERSON
Zuari Agro,ORG
Pantnagar,GPE
Kadian,GPE
OUAT,ORG
Sharmila Pekhale,PERSON
Ghanshyam Saraf,DIR
Nashik Circle,GPE
Mahesh Pawar’s,PERSON
Godse,PERSON
Naliya,GPE
Naqvi,PERSON
Harjit Kaur,DIR
Bharatiya Kisan Sangh,ORG
Nirsa,GPE
Noorwala Chowk,GPE
Bojja Dasaratharami Reddy,PERSON
Rambir,PERSON
Vattavada,GPE
Thookka Naicken Palayam,ORG
Malla,GPE
Mohd Waseem,PERSON
Abhay Atkal,PERSON
Prabakar,DIR
Yavatmal-Telangana,GPE
Jankraj,PERSON
Ettayapuram,GPE
Jagjit Singh Dallewal,PERSON
V M Kanade,PERSON
Cumbum mettu,GPE
Raghavendra,PERSON
Joji Pe,PERSON
ANM Thirupathi,PERSON
RCR Community College of Agriculture,ORG
HSR Layout,GPE
Niranjan Reddy,PERSON
Jaiveer Vala,PERSON
Ranpur,GPE
Kavathe Mahankal,GPE
AITH,ORG
Airport Authority of India,ORG
RKS,ORG
Kajla Khap,PERSON
Surtis,PERSON
Jaskaran Singh,PERSON
Kallanthiri,GPE
Lehragaga,GPE
Singapore,GPE
Chengalpet,GPE
Patel Chemicals,ORG
Thor,GPE
Kundagol taluk,GPE
N Ramchander Rao,PERSON
Neeraj Chopra,PERSON
Red Fort,GPE
Nishu Choudhary's,PERSON
Uttar Pradesh’s,GPE
Zia Ul,PERSON
P Veerasamy,PERSON
Prasun Banerjee,POL
Ramcharan Bohra’s,PERSON
Ludhiana,PERSON
ONGC,ORG
CPI (Maoist) Party,ORG
Patoles,PERSON
Sameer Jain,DIR
Punjab Arhtiyas Association,ORG
Tamil Nadu Congress committee,ORG
Sandeep S.,PERSON
Farmers Producers ‘Associations,ORG
Inderjit Kaur Virk,PERSON
the Indian Army,ORG
Mukesh Arora,POL
Davangere,GPE
Azad Singh Palwan,PERSON
Shafeeq,PERSON
MRBSSL,ORG
Sinha,PERSON
UP Congress,ORG
N Uttam Reddy,PERSON
Kajal Aggarwal,DIR
kattupalayam,GPE
Dewas,GPE
Sahayal,GPE
Sanjeev Sharma,DIR
the Indian Patent Office,ORG
Ramautar,POL
Komanapalli village,GPE
Karam Singh,POL
Kamareddy Town,GPE
Sahebrao Karpe,PERSON
Palak Mishra,PERSON
Kuldeep Panwar,PERSON
V Baskets,ORG
Kudmethe,PERSON
GHMC,ORG
Chodankar,PERSON
Nachna,GPE
Anildeep Mahal,PERSON
Hawa Singh,POL
Kanchipuram,GPE
Meera Saheb,PERSON
Sri Han,GPE
Rythu Bandhu Samithi,ORG
Modi-Yogi’s,PERSON
Duggineni Venkata Paneesh,PERSON
Shamser Singh,POL
Gurmej,PERSON
Raje,PERSON
Rad,PERSON
Jitender,PERSON
H Krishnan,PERSON
Kiran Dhankute,GPE
Pimpalgaon Pandhari,GPE
Lalta Prasad,POL
Jhagadia,GPE
Gularbhoj,GPE
S Bhasker,PERSON
Jagtap,PERSON
Sri Vigneswara Farmers Producer Company Limited,ORG
", EB Chakurkar",PERSON
Shiv Kumar,POL
Biman Banerjee,PERSON
Rajesh Dangi,PERSON
Gajanan Pawar,PERSON
Vangarampettai,GPE
Vissa Kiran Kumar,POL
Hadid,PERSON
Mahendra Patel,PERSON
Sanjay Rathod,PERSON
Haripura,GPE
Bablu Kharar,PERSON
Mayaram,PERSON
1076,ORG
Pankaj Singh,PERSON
Narendrasingh Tomar,PERSON
The Agriculture Produce Market Committee,ORG
Wildlife,ORG
Dattaprasad Nade,PERSON
ISRO,ORG
Jagjitsingh Ujagarsingh,PERSON
Nagi Reddy,PERSON
Dhankhu Khavad,PERSON
Ramgarh,GPE
Shiva,PERSON
Phulchand Tirkey,PERSON
co,ORG
Chalamattom,GPE
Malbawadi Hanumanji,GPE
Sunam Udham Singh Wala,GPE
Amravati,ORG
Abhyankar,PERSON
the Karnataka Agriculture Department's,ORG
Rajesh Duggal,PERSON
AL Tikle,PERSON
Binu John Sam,PERSON
Kisan Sangarsh Samnavaya Samiti,ORG
Rajasekaran,DIR
Rangareddy district,GPE
CARE,ORG
Mehtab Singh Gill,PERSON
D S Rawat,PERSON
Venugopal,GPE
Manjit Singh Rai,DIR
Gunwant Bhadke,PERSON
TJR Sudhakar Babu,PERSON
SRIGANGANAGAR,GPE
Tripura,GPE
Pramendra Singh Dobhal,PERSON
K Lokanadham,PERSON
Kumod Kumar,PERSON
Shankar Chaudhary,PERSON
Malliyam Manjalaru,GPE
Mayur Sutaria,PERSON
Rashtriya Lok Dal,ORG
Jharkhand Rajya Kisan Samanway Samiti,ORG
The Ahmedabad Vegetable General Commission Agent Cooperative Society,ORG
A K Shanmugam,PERSON
Khairpur Jalta,GPE
SAD,ORG
the Coconut Research Station,ORG
Raya,GPE
Kolte,PERSON
Sridhar,DIR
Siddhpur Chowki,GPE
Chittur,GPE
The Economic Survey,ORG
Anil Sharma,DIR
Jivati,GPE
Rajendranagar,GPE
Dedicated Covid Hospital,ORG
Bhabhor,PERSON
‘Tuber Foods Private Limited’,ORG
Padam Singh,POL
M Venkata Rao Infra Projects Pvt Ltd,ORG
Pebbair Mandal,GPE
Datta Nalawade,PERSON
Chandsar,GPE
Sakthi,PERSON
Harsimran,PERSON
Jagdeep Sehgal,PERSON
the International Growth Centre,ORG
Munesh Gurjar,PERSON
JMM,ORG
Dharani,GPE
Anbalagan,POL
Mahendra Singh,POL
Bholenath Ahiwale,PERSON
Shakun Batra 's,PERSON
Madhurawada,GPE
Radha Krishna,POL
Vinod Yadav,PERSON
Chander Singh,PERSON
Chimur,GPE
Rajarshi Bharadwaj,PERSON
M S Ramachandra Rao,PERSON
Navi Mumbai,GPE
the Bhartiya Kisan Union,ORG
PALANPUR,GPE
BAO,ORG
Anil Chavan,PERSON
Osmanabad,GPE
Ganganagar,GPE
Arniban,PERSON
Patil Constructions’,ORG
THIRUVANANTHAPURAM,ORG
Travel Food Services Pvt Ltd,ORG
Ashok Walunj,PERSON
KM Chaitanyaâs,PERSON
Sirpur,GPE
Arvind Tiwari,POL
Pai,GPE
VU,ORG
Rythu Bharosa,ORG
Jaipur Met,ORG
BURDWAN,GPE
Sokhda,GPE
Akbarpur,GPE
CPCRI,ORG
M S Rafi,PERSON
Manikonda Municipality,GPE
Aniket,PERSON
Babulal Agarwal,DIR
K Sridhar,PERSON
All India Institute of Medical Sciences,ORG
Jnana Gangothri,GPE
Nikhil Pawar,PERSON
Siddalingappa Roodagi,PERSON
Padsara,PERSON
the National Working Group of AIKSCC,ORG
Fatehpur,GPE
Dimple,PERSON
MoRTH,ORG
Shiroman Akali Dal,ORG
South Central Railway,ORG
Fasale,PERSON
Gill,GPE
Soma Sen,PERSON
Gautam Buddh Nagar,GPE
Anirban Guha,DIR
Indian Space Research Organisation,ORG
Sikar,GPE
Duggigunapuramand,GPE
Periyanaickenpalayam block,GPE
Khamani,PERSON
the International Journal Management,ORG
Paresh Patel,PERSON
Ginder Singh,PERSON
Apco Shri Amarnathji Tunnelway,ORG
Bijnor dis,GPE
Jan Adhikar Party (,ORG
the agriculture department,ORG
Asian Development Research Institute,ORG
Prajal Sakhardande,PERSON
Sandeep Ghorpade,PERSON
The All India Kisan Sangharsh Coordination Centre,ORG
Lila Ram,PERSON
Benipur,GPE
Sarvar Rana,PERSON
Manapaka Krishnaveni,PERSON
Yamunanaga,GPE
Kuldeep,POL
Daleep Singh Kunwar,PERSON
Raighan Gabu,PERSON
Lakshmanan,PERSON
Bhosale,PERSON
Balyan,PERSON
Farakka,GPE
CWC,ORG
Ramesh Tawadkar,PERSON
Soni,PERSON
APMC,GPE
Niti Aayog,ORG
Vishnukant,PERSON
the Government High School,ORG
Parganas,GPE
Ajit Verma,DIR
Roshni Devi,PERSON
P Sugumaran,PERSON
Swaminathan,ORG
Karvenagar,GPE
Kalamb,GPE
Burra Venugopal Goud,PERSON
Pillayarnatham village,GPE
Rashtriya Kisan Mazdoor Mahasangh,ORG
Vinod Goyal,PERSON
MGR,PERSON
Kanna,PERSON
Karekar,PERSON
Kulakode,GPE
Bhaskar,PERSON
Astik Kumar Pandey,PERSON
Gowda,PERSON
the All India Congress Committee,ORG
Srinivas Reddy,PERSON
Hamir Odedara,PERSON
Navjot Singh Sidhu,POL
A Justin,PERSON
Amir,PERSON
Devender Singh,DIR
Soundaram,PERSON
Parli,GPE
Sipcot,GPE
Hidma,PERSON
the Techton Buildcons Pvt Ltd,ORG
Carmona,GPE
G Lakshmi Bai,PERSON
YSRCP-BJP,ORG
SES,ORG
Sangod,GPE
Mainalli,GPE
Jayajirao Suryawanshi,PERSON
The Jharkhand Rajya Kisan Sabha,ORG
Gulab Singh,POL
Gurjeet,PERSON
Lakshminarayanan,DIR
Ghoshi,GPE
T Kallupatti,GPE
Ankita Kumawat,PERSON
A K Singh,PERSON
Arif Hafeez,PERSON
Muzzafarnagar,GPE
Priyanka Gandhi Vadra ’s,PERSON
Ettarai village,GPE
Nanjanagud,GPE
Juni Mengani,GPE
Class XII,ORG
Sawna village,GPE
Kulali village,GPE
T Mangudi,GPE
Bhamboli,GPE
Sidur village,GPE
The water resources department,ORG
Viresh Shandilya,PERSON
Savani Heritage Conservation Pvt Ltd,ORG
Jacqueline,DIR
Yacharam,GPE
Anita Bhadel,PERSON
Purushottam Parmar,PERSON
Rakesh Dhankad,PERSON
Amaravati Parirakhsana Joint Action Committee,ORG
Kabal Singh,PERSON
Subrara Mondal,PERSON
Gafoor Qureshi,PERSON
PM-Kisan,ORG
Avinash Deshpande,PERSON
Hemal,GPE
Harbhans Singh,POL
Claudia Webbe,PERSON
Phulambri tehsil,GPE
Sareen,PERSON
SHO Bilsi,ORG
Maneri,GPE
Krishna Kanta Bora,PERSON
Sanjay Khachar,PERSON
Vadodara,PERSON
Kishore Tiwari,PERSON
Sudip Bandyopadhyay,POL
Maharsh,PERSON
Saini Dharamshala,GPE
Gurjeet Singh Dhillon,PERSON
Ashish Mishra’s,DIR
Sikh for Justice,ORG
ZP mem,PERSON
SECUNDERABAD,GPE
Amroha,GPE
Kaushik,PERSON
Sankheda,GPE
Arun Pratap Singh,DIR
Khandsa,GPE
Kurukshetra Yamunanagar,GPE
S Yuvaraj,PERSON
Ganesha,POL
Narkhi,GPE
Jahirnaickenpalayam,GPE
Rajesh Sheladiya,PERSON
Buggana Rajendranath Reddy,PERSON
Rupesh Morey,PERSON
M V S Nagi Reddy,PERSON
ministry of road transport and highways,ORG
Jahanabad,GPE
Captain,ORG
Rasam village,GPE
Pushpinder Singh Chopra,PERSON
Chhattarpur,GPE
Jharkhand Assembly,ORG
Gharuan,GPE
S Karunanidhi,DIR
Gursab Singh,PERSON
Varsat,PERSON
National Research Centre on Seed Spices,ORG
Bandaru Dattatreya,POL
Shyam Singh Chahar,PERSON
CIHS,ORG
Revanth Reddy,PERSON
Kasar village,GPE
Hathgaon,GPE
Hescom Hubballi,PERSON
Fulji Patanwadiya,PERSON
N Uttam Kumar Reddy,PERSON
@daramudhan,PERSON
Galvanizing Organic Bio-Agro Resources Dhan,ORG
the NRI Commission,ORG
Tamil Nadu Tank and River Irrigation Farmers’ Association,ORG
JCTU,ORG
