Entity,Type
Tundla,GPE
Centre,GPE
Jacqueline,PERSON
Khanna,PERSON
SN Medical College,ORG
By-Rajinder Chaudhary,PERSON
Bandi Sanjay Kumar,PERSON
Asaduddin Owaisi,PERSON
Rythu Swarajya Vedika,ORG
Contractors and Builders Association of Vidarbha,ORG
Abdasa taluka,GPE
Sudesh Devi,PERSON
ASI Sumer Singh,PERSON
Rajasthan State Cooperative Bank,ORG
Gothrakhurd,GPE
Uss Utpadak Sangharsh Samiti,ORG
AP Lokayukta,ORG
Ashwin Parsana,PERSON
Sethubavachathiram,GPE
Natthu Lal Jatav’s,PERSON
Ahemadgarh,GPE
Alangulam,GPE
PGVCL,ORG
Baroni,GPE
Baur,GPE
Satpute,PERSON
T Jayaraman,PERSON
Pathardi,GPE
Chandrashekhar Azad University,ORG
Malir,GPE
Goyla village,GPE
Vilas Rathod,PERSON
Sangli village,GPE
the Odisha University of Agriculture and Technology,ORG
Abu Bakr Siddique,PERSON
Bajwa,PERSON
Mahatma Gandhi Nagar Vikas Yojana,ORG
Samsherpur,GPE
Sukumar Mandal,PERSON
Chowkiman,GPE
Buggathanda village,GPE
@APPOLICE100,ORG
National Institute of Engineering,ORG
the USA-Punjab Investors’ Roundtable 2020,ORG
Chandwad,GPE
Thalaignayiru,GPE
CRPF,ORG
Trinamool Bhavan,ORG
Hanur,GPE
Quaker Hill,GPE
Kushara,GPE
Yadgirwar,PERSON
Vikas Chandra Tripathi,PERSON
Rakesh Tikait’s,PERSON
Chinnavedampatti,GPE
KP Viswanatha,PERSON
Koregaon Park,GPE
HDF,ORG
Shellmech,ORG
Lakshmi Nayakkanpalayam,GPE
GSPL,ORG
RCP,ORG
Mekapati Gautham Reddy,PERSON
Soraba Taluk,GPE
Randeep Singh Surjwala,PERSON
Ramganga,GPE
KUTCH,PERSON
Kundlik Rathore,PERSON
Arni tehsil,GPE
Krukshetra,GPE
Sriparna Ganguly,PERSON
Pintu Yadav,PERSON
Krishigramam,GPE
Ramesh Parmar,PERSON
Ours,GPE
the All Farmers Associations’ Coordination Committee,ORG
the Centre for Innovation in Science and Social Action,ORG
Vinod Patodiya,PERSON
Rashtriya Kisan Mazdoor Sangathan,ORG
Des Raj,PERSON
Kanwaljeet Khanna,PERSON
Balasaheb Thorat,PERSON
Nagapatttinam,GPE
Jadodar,GPE
Vellapallam,GPE
Sunhare Lal,PERSON
D M Diwakar,PERSON
CREDAI-Gujarat,ORG
CII,ORG
Nizamuddin,PERSON
Hunsur,GPE
Dutta Kalamkar,PERSON
the Koregaon Park,ORG
Nisarga,GPE
T T Mathai,PERSON
Punjab Civil Society,ORG
K K Verma,PERSON
Samidurai,PERSON
Telangana Kisan,ORG
Shaheed Udham Singh’s,PERSON
Vandaiyariruppu,GPE
Tamizhaga Cauvery Vivasayigal Sangam,ORG
Sanj,PERSON
Bharatiya Kisan Union-Bhanu,ORG
Bhartiya Kisan Parishad,ORG
Trichy Siva,PERSON
Ram Madhav,PERSON
Krishnan Venugopal,PERSON
Natural Disaster Monitoring Centre,ORG
Deomane,PERSON
Waluj,GPE
Traco Cables,ORG
Satyendar Jain,PERSON
Khuntia,PERSON
Dafalpura,GPE
Bhupendra Yadav,PERSON
Amol Thorat,PERSON
the Rapid Action Force,ORG
the Nakkubetta Farmers’ Welfare Association,ORG
Vandip,GPE
C P A Hall,ORG
Munsiyari,GPE
the World Trade Organization,ORG
Commonwealth Affairs,ORG
ISAE,ORG
AOB,GPE
Karnal d,PERSON
Mahila Kisan Adhikar Manch,ORG
Gopal Ravidas,PERSON
Mulbagal,GPE
Resham,PERSON
Budha Dal Nihang,GPE
Bhartiya Kissan Sangh,ORG
Kurudampalayam,GPE
Alampur Bodla,GPE
Kohara Chowk,GPE
Rajasthan Khadya Padarth Samiti,ORG
Kailash Choudhary,PERSON
Subhash Sudha,PERSON
Zilla Parishad,ORG
N Sunanda Rani,PERSON
BKU Haryana’s,GPE
All India Kisan Mahasabha,ORG
Dyalpura,GPE
Goa Union of Journalists,ORG
Joydeb Rana,PERSON
Hande,PERSON
Faizan Bavani,PERSON
Shirish Boralkar,PERSON
Malkajgiri,GPE
Sujeet,PERSON
Pradeep Atri,PERSON
Akilpur,GPE
Hanumangarh-Ganganagar,GPE
Khirniyan,GPE
Bhupendra Patel,PERSON
Sachin,GPE
Puneet Goel,PERSON
Karwar,GPE
Sahil Sanjay Talekar,PERSON
AIDWA,ORG
Jai Kisa,ORG
Saket Kumar Singh,PERSON
IFFCO Tokio,ORG
Hebbale,GPE
GREATER NOIDA,GPE
Waghpur,GPE
Pathalapettai village,GPE
Modi,PERSON
Lakshmi Kumkuma Archana,PERSON
Somasundaram,PERSON
Nagpur University,ORG
Thadapalli,GPE
Mahabeej,ORG
Vayalar,GPE
Natchipalayam,GPE
Vinayak Karbhatkar,PERSON
MahaGenco,ORG
Sushil Kumar Patel,PERSON
Ramesh Bhojraj,PERSON
Nagar,PERSON
NBS,ORG
Khodubhai Vala,PERSON
Baba Balbir Singh Seechewal,PERSON
Siswan,GPE
the Sarbhan Minor Narmada Irrigation Co-operative Society Ltd,ORG
Ibrampur,GPE
Valpoi,PERSON
Sultanpur Lodhi,GPE
Kararwala village,GPE
Paroda,GPE
the State Law Commission,ORG
Kudaluru village,GPE
Virendra Singh,PERSON
State Planning Commission,ORG
Jayaraman,PERSON
Sangeetha Patil,PERSON
Mohammad Ali Jauhar University,ORG
Kisan Mahasbha,ORG
the Bharatiya Kisan Unionâs Tikait,ORG
Indian Union Muslim League,ORG
Budhwari,GPE
Haresh Mesuriya,PERSON
Naib subedar,PERSON
Bharathidasan Institute of Management,ORG
M Ramesh,PERSON
Indian Trade Unions,ORG
Vij,PERSON
Bawal Khap Panchayat,ORG
Sankalp Amonkar,PERSON
Allahabad University,ORG
Kagawad,GPE
Semmedu,GPE
Zakir Ali,PERSON
Subham Banerjee,PERSON
NDPS,ORG
Velkatoor village,GPE
The Forest College and Research Institute,ORG
Pillayarnatham,GPE
", M Nallusamy",PERSON
Vargao,GPE
GO,ORG
Sudhakar Pandey,PERSON
Aggarsain Chowk,GPE
K Balakrishnan,PERSON
Virudhunagar,GPE
Mohan,PERSON
All India Kisan Morcha,ORG
Edakkara,GPE
S Ramadoss,PERSON
Srikalahasti mandal,GPE
Rajasekhar Reddy,PERSON
Gandhavayal,GPE
Khemlal Mahto,PERSON
Satpal Gosain,PERSON
Nokh,GPE
Dipankar Bhattacharya,PERSON
E Jalandhar Reddy,PERSON
Sohalal,PERSON
Two Town,ORG
VADODARA,GPE
Baselios Marthoma Paulose II,PERSON
Laxmi Patel,PERSON
Mahesh Palawat,PERSON
AGRA,PERSON
Indian Council of Agricultural Research,ORG
Gajanan Tompe,PERSON
Bheema Salaga,PERSON
TOI,PERSON
Nationalist Congress Party,ORG
Jaiveersinh,PERSON
Rajagopal,PERSON
Eragaram,GPE
Ninder Bachao Sangharsh Samiti,ORG
Gurpatwant Singh Pannun,PERSON
Saligram,PERSON
Raja Rajeswari Poultry Farm,ORG
LAKHIMPUR,GPE
Buddhadeb Bhattacharjee,PERSON
Sangle,PERSON
Govinda Rao,PERSON
WTO,ORG
Nareshbhai Shingala,PERSON
the Cotton Corporation of India’s,ORG
Mattuthavani,GPE
Lalit Verma,PERSON
Gurusamy,PERSON
Meenakshi Towers,ORG
Halvad taluka,GPE
Maalupur village,GPE
Girinath,PERSON
Ashok Arora,PERSON
Hathras,PERSON
Majithia,PERSON
Sadar Surendra Yadav,PERSON
Grassroots Organic,ORG
Gurdev,PERSON
A K Balan,PERSON
Subhash Palekar Natural Farming,ORG
the Surat Municipal Corporation,ORG
K Dorairaj,PERSON
Marten Van Den Berg,PERSON
Narayanpet,GPE
Vedanta,ORG
Jai Kisan,PERSON
P Bhagavantha Rao,PERSON
Tanvir Mirza,PERSON
Uthale Lath,PERSON
Sanjhapura,GPE
Delhi Dehat Kisan Bachao Manch,ORG
Bharat Dighole,PERSON
04034 Jammu Mail,ORG
Narinder Sandhu,PERSON
Sikatiya village,GPE
PAU Teachers Association,ORG
IRMA,ORG
Venugopal,PERSON
Indian Institute of Vegetable Research,ORG
Raikhad,GPE
Shiv Kumar Kakka,PERSON
Muzaffarnagar/Bijnor,GPE
Lalbaug,GPE
the Goa Sugarcane Farmers ’ Association,ORG
Modi-ji,PERSON
Mudakathan,GPE
Neelam,PERSON
Borle,PERSON
Ramnath Takale,PERSON
Talwandi Bhai,GPE
Alok Kumar,PERSON
Srinivasulu,PERSON
Vijayanand Sharma,PERSON
Valji Solanki,PERSON
Rajesh Karangiya,PERSON
Hindumalkot,GPE
Cauvery Delta Farmers Association,ORG
Jeeta Madkami,PERSON
Danghara,GPE
M Shankar,PERSON
Deepak Singla,PERSON
Bharat Saran,PERSON
Prem Kumar Vislawath,PERSON
Hanuman Beniwal,PERSON
Ambalia,PERSON
Varkala,GPE
Vineet Shukla,PERSON
Abdul Raes,PERSON
Guleli,GPE
Rashid Hussein,PERSON
KT Rama Rao,PERSON
Ghatan Devi,GPE
Tikri Borders,GPE
Mayura Jayakumar,PERSON
Shameem Akther,PERSON
T Sakthivel,PERSON
Machhiwara,GPE
Government High School,ORG
Balram,PERSON
Rahul Kumar,PERSON
Jind d,GPE
MARGAO,GPE
Balbir Singh Rajewal,PERSON
Bhogi,PERSON
Kaushal Raj Sharma,PERSON
Lakhmara,GPE
Forest,ORG
Selu,GPE
Yadava,PERSON
Maharashtra State Agriculture Marketing Board,ORG
Bilaspur,GPE
Shailesh,PERSON
Lalit Bahalle,PERSON
Karpi,PERSON
Shekhar Gaikwad,PERSON
Central Pollution Control Board’s,ORG
Sastr,ORG
Qadian,GPE
K Subbaiyah,PERSON
Thiruvannamalai,GPE
SGPGI,ORG
Lucknow University,ORG
Indrajit Khachar,PERSON
Samar Vishal,PERSON
NRCB,ORG
Haryana Kisan Manch,ORG
Jagadeesan,PERSON
Bandora,GPE
N Palanichamy,PERSON
Komaldeep Singh,PERSON
Xavier Almeida,PERSON
Kanjikuzhy,GPE
Limor Bletter,PERSON
P Stalin,PERSON
Asit K Barma,PERSON
Cantt,GPE
Nikhil Dwivedi,PERSON
Kamaljeet Soi,PERSON
Warudkazi,GPE
Kunjilal Meena,PERSON
the Gazette of India,ORG
Bharat Singh,PERSON
Sidhpura,GPE
Charanjit Singh,PERSON
"Centre for Innovation, Incubation and Entrepreneurship",ORG
Singrapur village,GPE
Genetic Engineering Appraisal Committee,ORG
the Village Service Cooperative Societies,ORG
Chambal,GPE
Irugur,GPE
Pipalda,GPE
the Supreme Court,ORG
Prakash Singh Badal,PERSON
Bhure Lal,PERSON
H S Madaan,PERSON
Loharki,GPE
Thakur Infraprojects,ORG
Jyoraha Kalyanpur,GPE
Sidur village,GPE
D Thennagamani,PERSON
Thangasamy Tirupathi,PERSON
GNDU,ORG
Palwan,PERSON
Chellanam,GPE
Tejindersingh Rawal,PERSON
Nejia Khera,GPE
Lakhan Yadav’s,PERSON
mufassil,GPE
Uppiliyapuram,GPE
ADRI,ORG
Daund,GPE
Alwar,GPE
Kuldeep Srivastava,PERSON
Bilari,GPE
Islamabad Hindu Panchayat,ORG
K K Patil,PERSON
K Ponnusamy,PERSON
Sushil Panwar,PERSON
Anti Corruption Bureau,ORG
Pragati,PERSON
Sushila Devi,PERSON
Vikram Singh,PERSON
Osmania University,ORG
Trikam Nayak,PERSON
Madhav Kelkar,PERSON
Anvesh Reddy,PERSON
Mahathanapuram V Rajaram,PERSON
ADC,ORG
The ministry of agriculture & farmers welfare,ORG
Nandigama,GPE
Bella,PERSON
RC Khuntia,PERSON
Karpe,PERSON
Ganganagar,GPE
Delhi Integrated Multi-Modal Transit System,ORG
Jayashankar Telangana,PERSON
Sahajanad Saraswati,PERSON
Malegaon Outer,GPE
Sojat City,GPE
Ashish Mishra,PERSON
Mundka,GPE
Kirit Patel,PERSON
Nitesh Kumar,PERSON
Barasat Municipality,GPE
V Lakshminarayanan,PERSON
T Kallupatti,GPE
Ajay Kumar Singh,PERSON
Kranthi Kiran,PERSON
APSEEDCO,ORG
Keesara RDO,ORG
C Ranjith Kumar,PERSON
Tangutur,GPE
T Damodar Naidu,PERSON
Sharma,PERSON
Kanuvai,GPE
ISI,ORG
Rahul Gandhi,PERSON
Dus,PERSON
the Oxford University,ORG
BSES Yumna,ORG
Damocles,PERSON
G Rama Rajinikanth,PERSON
Devendra Biradar,PERSON
Anandpur Bindpur,GPE
the Civil Supplies Department,ORG
YS Jaganmohan Reddy,PERSON
Bommai,PERSON
Sawai Madhopur’s,GPE
Sukko Devi,PERSON
Sugam Anand,PERSON
Ajay Daronch,PERSON
Bageshwar,GPE
The Department of Agricultural Marketing and Agri Business,ORG
K P Singh,PERSON
Gandhinagar,GPE
TimesView,PERSON
the Delhi Pollution Control Committee,ORG
Kharua village,GPE
Cuddalore,GPE
the National Disaster Response Fund,ORG
Mohammad Ikram,PERSON
JMF,ORG
Wardha,GPE
Gokak,GPE
Gurpreet,PERSON
Manpreet Ayali,PERSON
Subhash Vishnu Rathod,PERSON
S Gopal,PERSON
Thukkalapatti village,GPE
Pritam Singh Kotbhai,PERSON
Velagapudi village,GPE
Vikas Aghadi,ORG
Parlapally,GPE
R C Srivastava,PERSON
Anies Kanmani Joy,PERSON
R S Sodhi,PERSON
KCR,ORG
Gokul,ORG
MUZAFFARNAGAR,GPE
The Vinayak Stree Shakti Sangha,ORG
Maddikunta,GPE
Satana,GPE
Malkiat,PERSON
Waghala village,GPE
Gaya,GPE
Bareja,GPE
Sunil Siddhaye,PERSON
Jagadish.tnn,PERSON
Jayashankar Telangana State Agriculture University,ORG
Vasani,PERSON
I-Khet Punjab,ORG
Indian Institute of Management –,ORG
Deen Dayal Upadhyaya,PERSON
Gurkirat Singh Kotli,PERSON
Malegaon,GPE
PUNE,GPE
Kulbir Singh Zira,PERSON
Shetkari Sanghatana MIM,ORG
Kule village,GPE
Saminath,GPE
Punjab Pradesh Congress Committee,ORG
Rajendra Madghane,PERSON
Badvel,GPE
Surender Singh,PERSON
Nagarajan,PERSON
Rajesh Patnekar,PERSON
M G Ramachandran,PERSON
Lathar,PERSON
Digamabar Singh,PERSON
Sultan Mohammad Khan,PERSON
Sangam,GPE
Surtis,PERSON
Slu,PERSON
Ayub,PERSON
Tanchai,GPE
Sutrapada,GPE
Velanthavalam,GPE
A D Bhobe,PERSON
Jedhe-Deshmukh,PERSON
Balvinder Singh,PERSON
Naidu,PERSON
Raikwar,PERSON
Muthu Murugan,PERSON
Magan Rak,PERSON
Priyanka Mohan,PERSON
Udham,PERSON
ministry of rural development,ORG
Sahib Singh,PERSON
tnn,ORG
Kapriwas,GPE
Sathyamangalam,GPE
Bilai,GPE
Anoop Singh,PERSON
Narendra Parmar,PERSON
Ponnam Prabhakar,PERSON
Naran,PERSON
Narsinh Mahida,PERSON
TNOCD,ORG
Chandraprabhash Sekhar,PERSON
Krishna Prasad,PERSON
Nikose,PERSON
Munna Chauber,PERSON
Prahlad Patel,PERSON
Dosanjh,PERSON
Harsh Vardhan Shringla,PERSON
Bhiwandi,GPE
Jat,GPE
Gurbachansingh Fauji,PERSON
Sahson,GPE
V Gunasekaran,PERSON
Danve,PERSON
Kayamnagar,GPE
Deepender Singh Hooda,PERSON
Shivraj Singh Chauhan,PERSON
the University School of Open Learning,ORG
Bhusawal,GPE
Kavalekar,PERSON
Kalwakurthy,GPE
the Food Corporation of India’s,ORG
Pandi,PERSON
Scheduled Caste,ORG
N Koteshwar Rao,PERSON
Dagru village,GPE
the Agriculture Technology and Management Agency,ORG
Adyanadka,GPE
Dindigul,GPE
Amit Sardar,PERSON
Thomas Unniyadan,PERSON
Maharashtra Council,ORG
PG,ORG
Daiyar,GPE
Khachariyawas,PERSON
Kudlapura,GPE
Uddhav j,PERSON
Arangamanagar Nala Sangam,ORG
Tallapally Thanda,GPE
Manoranjan Kalia,PERSON
K R Nagar,GPE
Bindhu Malini,PERSON
Maninderjit Singh,PERSON
Pratap Gujjar,PERSON
Vetri Nadaipodum Tamilagam,PERSON
Mickey Contractor,PERSON
Ramendra Singh,PERSON
the Khera,GPE
Niranjan Pratap Singh,PERSON
Mahendra Pathak,PERSON
Chicalim,GPE
Sawna Public Health Centre,ORG
Ashwini Choudhry,PERSON
‘ Uttar Pradesh Kisan Sabha ’,ORG
Pishora Singh,PERSON
Sutharpur village,GPE
Vishal Chaudhary,PERSON
Kiran Maheshwari,PERSON
PSI,ORG
Shaku Palash,PERSON
Chayan,GPE
Mandi Parishad,ORG
M Venkata Rao Infra Projects Pvt Ltd,ORG
Independence,ORG
Nammalvar,PERSON
Sudesh Goyat,PERSON
Badal,ORG
Velingk,PERSON
Ramesh Chennithala,PERSON
‘Tuber Foods Private Limited’,ORG
Shivani Joshi,PERSON
K Mounika,PERSON
Anjarvarthalai,GPE
Chaoke village,GPE
G Srinivasan,PERSON
Vijaypura,GPE
Madathukkulam,GPE
Bhatia,GPE
Prashant Bhushan,PERSON
Bhartiya Kisan Union’s,ORG
Roshni Sehrawat,PERSON
Gautam,PERSON
Ravindra Thakre,PERSON
AP,ORG
Rajeswara Rao,PERSON
Senapathy village,GPE
The Haryana Arhtiya Association,ORG
Agar kisan nahin,PERSON
A Rajashekar Reddy,PERSON
DHANBAD,GPE
Maheshwar Reddy,PERSON
PAU,ORG
Tejinder Singh,PERSON
Satyajit Khachar,PERSON
Supaul,GPE
Madurantakam,GPE
Sunderbans post Amphan,ORG
Manaj Tollway Pvt Ltd,ORG
Saethkari Sangharsh Samiti,ORG
Rythu Vedikas,ORG
Gurdev Singh,PERSON
katar khazan,GPE
Arjun Prasad,PERSON
Bazpur,GPE
DLSA,ORG
Jatinder Lada,PERSON
Rahul Ahuja,PERSON
Ramchandra Singh,PERSON
Tanda Dayanatpur,GPE
Isha Sharma,PERSON
the Centre for Monitoring Indian Economy,ORG
Nitesh Tumbda,PERSON
the All-India Swaminathan Sangharsh Samiti,ORG
Shahjahanpur-Khera,GPE
Lamba,PERSON
Satrikh,GPE
"Maharashtra),Valsad",GPE
BKU-Bhanu,ORG
J Beniks,PERSON
Naidu,ORG
Pawan,PERSON
Satavwadi,GPE
Rohini Shahid Sthal,GPE
Kuttipallam,GPE
Deepak Agrawal,PERSON
Prasanth Rajesh,PERSON
Malkheda,GPE
LIP,ORG
Y Othakadai,GPE
National South Indi,ORG
Pravee,PERSON
Narendra Singh Tomar,PERSON
MYSURU,PERSON
Govindpura Ropda,GPE
Melbourne,GPE
Ujjwala,ORG
Shivhari Meena,PERSON
Giridhar,PERSON
NAGPUR,PERSON
Vaigai-Gundar,ORG
Deepak Kajalkar,PERSON
Expla,PERSON
Kolara,GPE
Centre for Science and Environment,ORG
R S Bharathi,PERSON
Rameshwar Sharma,PERSON
Ajay Kohli,PERSON
Y B Puwar,PERSON
Bhuj,GPE
Timothee Chalamet,PERSON
Neera Yadav,PERSON
Channapatna,GPE
the Sugarcane Department,ORG
Peddur,GPE
Palayakottai,GPE
Lovepreet Singh,PERSON
Subhadra,PERSON
All India Trade Union Congress,ORG
Vishnu,PERSON
Ayush Singh,PERSON
PES,ORG
Lalbazar,GPE
Mahadeb Das,PERSON
Amritsar-Delhi Express,ORG
Malabar Meat,ORG
Su Venkatesan,PERSON
Athoor,GPE
Jamner,GPE
Rajkot,PERSON
Ram Agarwal,PERSON
Pancha Raja,PERSON
the Maharashtra State Electricity Distribution Company Limited,ORG
The Confederation of Indian Farmers Association,ORG
C Prakash,PERSON
Tondarpur,GPE
Karnataka State Natural Disaster Monitoring Centre,ORG
CMFRI,ORG
Lalgudi,GPE
Bhikharipur,GPE
Patancheru,GPE
Saran,PERSON
V Hanumanth Rao,PERSON
Ghanghri,GPE
Shankarpally mandal,GPE
Sosale,GPE
Pradhan Mantri Fasal Beema Yojna,ORG
Chahal khap,PERSON
Gannon Dunkerley & Company Limited,ORG
Gurwinder Kaur,PERSON
Nagaland,GPE
Hamirpur,GPE
Lok Satta,ORG
Pundalik Raikar,PERSON
Hakate,PERSON
Khajapettai,GPE
Govind Gondaliya,PERSON
Bahujan Kisan Dal,ORG
Hindu Religious and Charitable Endowment,ORG
Gram Sahkari Sewa Samiti,ORG
Dharamshala,GPE
Halvinder,PERSON
Tiswadi,GPE
Bithri Chenpur,GPE
Statewide association of farmer unions,ORG
Jogeshwari,GPE
JP,ORG
Harpal Sudhal,PERSON
A Ammasaiappan,PERSON
Kalanidhi Naithani,PERSON
Kanna Lakshminarayana,PERSON
the Shetkari Sanghatana,ORG
Thottiam,GPE
Jeji,PERSON
MK Aromatics Limited,ORG
Barlanga,GPE
the Local Vegetable Seed Production Programme,ORG
Adityanath,PERSON
Kawant taluka,GPE
Tajne,PERSON
Gondal APMC,ORG
Idaiyampalayam,GPE
Devesh Chaturvedi,PERSON
Rajsingh Ove,GPE
Paruthipally,GPE
CCA,ORG
Capital Region Development Authority,ORG
Aravalli,GPE
District Central Cooperative Banks,ORG
Sadhu,PERSON
Sehore,GPE
UP Sugar Mill Corporation,ORG
Narinder Chhikara,PERSON
Sanjivani,GPE
Ravindra Hakate,PERSON
Rajya Kisan Samanvaya Samiti,ORG
Northern Railway,ORG
Thomas Isaac,PERSON
HPCL,ORG
K V Rajendra,PERSON
Shishwala village,GPE
Zishan Rao,PERSON
Vanchivayal,GPE
KATHUNANGAL,GPE
Tapovan,GPE
Wayanad,ORG
Uttar Pradesh Power Corporation Limited,ORG
Vitthal Pote,PERSON
Kidderpore,GPE
Paresh Patel,PERSON
Narendra Patil,PERSON
Kisan Mahapanchayat,ORG
National Democratic Alliance,ORG
P S Zamsingh,PERSON
Paharganj,GPE
Pankaj Sehgal,PERSON
Suresh Bhardwaj,PERSON
Kottayam,GPE
Tumkur,GPE
Satnaam Singh,PERSON
Kamal Malhotra,PERSON
IFA,ORG
NAGAPATTINAM,GPE
Joya,GPE
Anup Kumar Baraik,PERSON
Babulal Gupta,PERSON
Jamkhed,GPE
Kondapaka mandal,GPE
Gagan Deol,PERSON
Khed taluka,GPE
Omkar,PERSON
"Kullu, Manali",GPE
Kanwas,GPE
Bhattacharya,PERSON
Radhakrishnan B,PERSON
Vasudha Nagaraj,PERSON
Hooda,PERSON
PM Kisan Scheme,ORG
Khair,GPE
Rythu Bharosa Kendras,ORG
Omni,ORG
Chalode,GPE
Mehak Jain,PERSON
D Mohanakumar,PERSON
Indian Army,ORG
Kaushik Basu,PERSON
Puliyur A Nagarajan,PERSON
Mungalia Khot,GPE
Madhukar Ganpat Hagawane,PERSON
Ujiba,PERSON
Harveer Dabas,PERSON
Venkaiah,PERSON
Karjan,GPE
Ganeshpandian,PERSON
Shirala,GPE
Swabhimani Shetkari Sangathan,ORG
Jayam Ravi's,PERSON
Rajveer,PERSON
Belaga,GPE
Punjab BJP,ORG
Mancurad,GPE
NPD,ORG
The Gujarat Contractors’ Association,ORG
Yelwande,PERSON
Sheshrao Sawargaonkar,PERSON
Berbai village,GPE
Nallavanipatti,GPE
Chajju Ram,PERSON
Maharashtra Electricity Regulatory Commission,ORG
Kirit Somaiya,PERSON
Snapchat,ORG
Edappadi K Palaniswam,PERSON
Somwar Peth,GPE
Galla Jayadev,PERSON
Kotha Ganesh,PERSON
Teokar,GPE
the Tamil Nadu Poultry Farmers Association,ORG
BSF,ORG
DASUYA,GPE
Daun Kalan,GPE
Nagnath Talgude,PERSON
Nitin,GPE
Vahangaon,GPE
Rewar Jagir,GPE
Marxists Coordination Committee,ORG
Murmi,GPE
Bobby Deol,PERSON
Pratigna,PERSON
Vasant Munde,PERSON
Thirupathur,GPE
Marandi,PERSON
Gaurav Gogoi,PERSON
the Bureau of Outreach and Communication,ORG
Purna,GPE
Saurabh Bhalerao,PERSON
Babina Block,GPE
Hedode-Sattari,GPE
Saroj,PERSON
Indian Bamboo Forum,ORG
Harkesh Singh,PERSON
Make,ORG
Kabul,GPE
Gada,PERSON
Chintu Dalal,PERSON
Joshi,PERSON
Dnyaneshwar Ardad,PERSON
V Lokesh,PERSON
Jaganmohan Reddy,PERSON
SBI G,ORG
Alok Agarwal,PERSON
Rajesh Kumar Dwivedi,PERSON
a Turmeric Board,ORG
Sirhaul,GPE
Saurabh Bhardawaj,PERSON
Ram Gopal Sharma,PERSON
Yenamala village,GPE
Kuppaimedu,GPE
Jarnail Singh Bhindranwale,PERSON
Manokaran,PERSON
Amarin,PERSON
Pandharkawda,GPE
R Aathi,PERSON
Ganesh,PERSON
Bhopal Mandi,GPE
Telangana Domestic Workers Union,ORG
the Panjab University Senate,ORG
Wadgaon Budruk,GPE
Raja Ram Meel,PERSON
Kalikanampalayam,GPE
Pat McFadden,PERSON
Pasha Patel,PERSON
The Indian Railways,ORG
A Rajasheker Reddy,PERSON
Arjun Kapoor,PERSON
Ekta Dakaunda,ORG
Tikri Haryana,GPE
Tarunsinh Jhala,PERSON
S P Velumani,PERSON
Manoj Thakor,PERSON
SOG,ORG
RCP Singh,PERSON
PKI,ORG
Prime Properties,ORG
ALMORA,GPE
N Galappa,PERSON
Virendrapal,PERSON
Gurpreet Singh,PERSON
Sikander Singh,PERSON
Sindhu B Rupesh,PERSON
Housing Board,ORG
R Kanagaraj,PERSON
Ramraj village,GPE
Turmuri,GPE
Ramgarh Mod,GPE
Veerapandipudur,GPE
Bal,PERSON
Rani Lakshmi Bai Central Agricultural University,ORG
Western Railway,ORG
NANDYAL,GPE
Hujumnagar village,GPE
revi,PERSON
Sriveda Bollam,PERSON
Aboobacker Siddiqui,PERSON
Panamaram,GPE
the Karnataka State Spices Development Board,ORG
Honda,GPE
Sadopur,GPE
Pain,PERSON
Sadhu Ram,PERSON
Pachmarhi,GPE
Dinesh Gundu Rao,PERSON
Jasnoor,PERSON
atmanirbhar,GPE
Balanagar,GPE
Rajkot Municipal Corporation,ORG
Dhandhlia,PERSON
Vellanad panchayat,GPE
Yudhvir Rana,PERSON
Dharmendra Sharma,PERSON
Taj Mohammed Nigamna,PERSON
East Central Railways,ORG
the Himachal Pradesh government,ORG
Lilly Singh,PERSON
Om Prakash Chautala,PERSON
Pradhyuman,PERSON
Kunal Mourya,PERSON
Dangar,PERSON
Lodipur,GPE
Sircilla,GPE
Satyavathi Rathod,PERSON
"The Himachal Pradesh Fruit, Vegetable and Flower Growers Association",ORG
Kisan Gujar,PERSON
Malegaon East,GPE
Sushil Gupta,PERSON
Kishun Kumar Das,PERSON
Modalapalli village,GPE
Devendra Pratap Mishra,PERSON
TPDK,ORG
Nalluri Chenchaiah,PERSON
Rakesh Sinha,PERSON
Rajasthan Jat Mahasabha,ORG
Selvakumar,PERSON
Akash Khurade,PERSON
Nivedita Shukla Verma,PERSON
A P Sahi,PERSON
Nilesh Rane,PERSON
J,GPE
JSM Foods Private Limited,ORG
O Panneerselvam,PERSON
Bamnasa village,GPE
RDSO,ORG
Madanlal Sahu,PERSON
B Rachna Reddy,PERSON
Jejuri,GPE
Kharid,GPE
RK Singh,PERSON
Guru Jambheshwar University of Science and Technology,ORG
Kisani,PERSON
Bhanudas,PERSON
Sehpura village,GPE
Natham,GPE
Wockhardt Hospital,ORG
Bardez,GPE
Gir Somnath,GPE
PB Suresh Kumar,PERSON
Sihore,GPE
Gramophone,ORG
Bharatiya Tribal Party’s,ORG
Bhattu Kalan,GPE
Kodiveri,GPE
Nediyenga village,GPE
CESS,ORG
Bombatty,GPE
Rachakonda,GPE
Channan Singh,PERSON
Maninder Singh,PERSON
AMIM,ORG
Beni Prashad,PERSON
S Naidu,PERSON
Dilip Rath,PERSON
Raje,PERSON
The New Era Hospital,ORG
Orient Blackswan,ORG
the Mirapur Gurdwara Management Committee,ORG
ITI,GPE
S Mohan,PERSON
Garib Rath,ORG
Uniyal,ORG
Pummy Singh,PERSON
Dhaliwal,PERSON
KKN Anburajan,PERSON
Rinkal,PERSON
